date,area_type,area_code,area_name,metric,metric_name,value
2022-12-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,101.0
2022-12-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,475.0
2022-12-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5977.0
2022-12-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,153.0
2022-12-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,634.0
2022-12-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7609.0
2022-12-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,176.0
2022-12-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,569.0
2022-12-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,196.0
2022-12-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6953.0
2022-12-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,149.0
2022-12-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5524.0
2022-12-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,453.0
2022-12-31,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,89.0
2022-12-31,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,307.0
2022-12-31,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3891.0
