week,ac_week,season,ili,inf_A,inf_B,inf_all,inf_neg,inf_H3N2,inf_H1N1,inf_A_ns,num_spec,pn,pn_lb,pn_ub,pp,pp_lb,pp_ub,pA,pA_lb,pA_ub,pB,pB_lb,pB_ub,pH3,pH3_lb,pH3_ub,pH1,pH1_lb,pH1_ub
2/4/2018,1,1,43,23,7,30,623,6,8,9,651,0.953917051,0.934088607,0.968170103,0.046082949,0.031829897,0.065911393,0.035330261,0.023037838,0.053363501,0.010752688,0.004719746,0.023047461,0.01481862,0.006171296,0.026194027,0.02008998,0.009592529,0.032708735
25/2/2019,1,1,56,132,2,134,887,48,26,58,1021,0.868756121,0.846134135,0.888548563,0.131243879,0.111451437,0.153865865,0.129285015,0.109631246,0.151783775,0.001958864,0.000339365,0.007867987,0.083981842,0.066174697,0.103256011,0.045547477,0.029975945,0.061629347
4/3/2019,1,1,50,95,2,97,868,23,25,47,965,0.899481865,0.87833885,0.91737094,0.100518135,0.08262906,0.12166115,0.098445596,0.080738692,0.119424118,0.002072539,0.000359063,0.008322571,0.047127401,0.031933525,0.067006464,0.052136608,0.035155482,0.067883299
11/3/2019,1,1,53,105,6,111,884,29,21,55,995,0.888442211,0.866828714,0.906991494,0.111557789,0.093008506,0.133171286,0.105527638,0.087470528,0.126698428,0.006030151,0.002453619,0.013774812,0.061369168,0.044539315,0.080381074,0.044386965,0.028632932,0.061005353
18/3/2019,1,1,73,67,7,74,986,13,15,39,1057,0.929990539,0.91248129,0.94429057,0.070009461,0.05570943,0.08751871,0.063386944,0.049799982,0.080237044,0.006622517,0.002904967,0.014237435,0.029784415,0.017333899,0.043011853,0.03395141,0.020667202,0.049223498
25/3/2019,1,1,88,76,5,81,893,17,13,46,973,0.916752312,0.897152109,0.932978319,0.083247688,0.067021681,0.102847891,0.078108941,0.062397167,0.097239358,0.005138746,0.001893383,0.012684164,0.043758489,0.029729099,0.061280652,0.033809779,0.019826058,0.050082677
1/4/2019,1,1,129,94,4,98,1095,24,21,49,1193,0.917854149,0.900445268,0.932508919,0.082145851,0.067491081,0.099554732,0.078792959,0.064440863,0.095922639,0.003352892,0.001074609,0.009185457,0.042207777,0.029489483,0.057585618,0.036735614,0.024344169,0.051716122
24/2/2020,1,1,33,69,3,72,1513,11,22,36,1585,0.954574132,0.942828886,0.964054092,0.045425868,0.035945908,0.057171114,0.043533123,0.03426252,0.055079808,0.001892744,0.000488955,0.006014761,0.014805057,0.007895521,0.023063563,0.029198312,0.020345487,0.039267176
20/9/2021,1,1,14,0,0,0,2661,0,0,0,2661,1,0.998202826,1,0,0,0.001797174,0,0,0.001797174,0,0,0.001797174,0,0,0,0,0,0
27/9/2021,1,1,4,0,0,0,2694,0,0,0,2694,1,0.998224809,1,0,0,0.001775191,0,0,0.001775191,0,0,0.001775191,0,0,0,0,0,0
4/10/2021,1,1,6,0,1,1,2752,0,0,0,2753,0.99963676,0.997644213,0.999981039,0.00036324,1.89614777475507e-05,0.002355787,0,0,0.0017372,0.00036324,1.89614777475507e-05,0.002355787,0,0,0,0,0,0
11/10/2021,1,1,13,0,0,0,2462,0,0,0,2462,1,0.998057792,1,0,0,0.001942208,0,0,0.001942208,0,0,0.001942208,0,0,0,0,0,0
18/10/2021,1,1,12,0,0,0,2468,0,0,0,2468,1,0.998062507,1,0,0,0.001937493,0,0,0.001937493,0,0,0.001937493,0,0,0,0,0,0
25/10/2021,1,1,13,0,0,0,2368,0,0,0,2369,1,0.997981672,1,0,0,0.002018328,0,0,0.002018328,0,0,0.002018328,0,0,0,0,0,0
1/11/2021,1,1,8,0,0,0,2356,0,0,0,2356,1,0.997970553,1,0,0,0.002029447,0,0,0.002029447,0,0,0.002029447,0,0,0,0,0,0
19/9/2022,1,1,42,39,1,40,4719,4,11,24,6045,0.993382961,0.990907429,0.995206763,0.006617039,0.004793237,0.009092571,0.006451613,0.004653295,0.008902189,0.000165426,8.63532028319665e-06,0.001073728,0.001695005,0.000518794,0.003500339,0.004738701,0.00282766,0.006965293
26/9/2022,1,1,45,45,11,56,4311,15,13,17,5734,0.990233694,0.98724161,0.992547064,0.009766306,0.007452936,0.01275839,0.007847925,0.005795925,0.010583805,0.001918382,0.001009299,0.003543641,0.004215277,0.002480381,0.006299291,0.003622499,0.002016541,0.0056947
3/10/2022,1,1,40,25,9,34,3876,9,8,8,5301,0.993586116,0.990941288,0.995485151,0.006413884,0.004514849,0.009058712,0.004716091,0.003120377,0.007065115,0.001697793,0.000828804,0.003346863,0.002459059,0.001254861,0.004099851,0.00221398,0.001063143,0.003917319
10/10/2022,1,1,29,33,7,40,3870,17,6,10,5212,0.992325403,0.989456563,0.994440033,0.007674597,0.005559967,0.010543437,0.006331543,0.004432212,0.008989977,0.001343054,0.000588641,0.002898474,0.00472042,0.002850899,0.006888571,0.001655243,0.000623855,0.003136482
17/10/2022,1,1,28,37,7,44,3972,20,6,11,5268,0.991647684,0.988698275,0.993853218,0.008352316,0.006146782,0.011301725,0.007023538,0.005020135,0.009775231,0.001328778,0.000582382,0.002867693,0.005399489,0.003495192,0.007852624,0.001600687,0.00063241,0.003017573
2/3/2020,1,1,91,91,3,94,2735,10,38,43,2829,0.966772711,0.959316098,0.972929696,0.033227289,0.027070304,0.040683902,0.032166843,0.026113597,0.039523198,0.001060445,0.000273915,0.003374026,0.006769912,0.003337412,0.011079904,0.02545512,0.019456881,0.032230783
9/3/2020,1,1,79,101,7,108,4421,12,33,56,4529,0.976153676,0.971170051,0.980310286,0.023846324,0.019689714,0.028829949,0.022300729,0.018288015,0.027143802,0.001545595,0.000677433,0.00333509,0.005911758,0.003121781,0.009375349,0.016324983,0.01209487,0.020828114
16/3/2020,1,1,108,43,5,48,3734,2,5,36,3782,0.987308302,0.983063782,0.990527606,0.012691698,0.009472394,0.016936218,0.011369646,0.008339219,0.015430058,0.001322052,0.000486826,0.003275186,0.003223313,0.000473653,0.007832673,0.008054014,0.003807648,0.012501489
23/3/2020,1,1,76,26,1,27,3413,2,2,22,3440,0.992151163,0.988432588,0.994718616,0.007848837,0.005281384,0.011567412,0.00755814,0.005045186,0.011223864,0.000290698,1.5174647655229e-05,0.001885868,0.003717025,0.000756542,0.008047959,0.003806224,0.0006733,0.007584897
28/6/2021,1,1,36,0,0,0,3264,0,0,0,3264,1,0.998534446,1,0,0,0.001465554,0,0,0.001465554,0,0,0.001465554,0,0,0,0,0,0
5/7/2021,1,1,26,0,0,0,2760,0,0,0,2760,1,0.9982672,1,0,0,0.0017328,0,0,0.0017328,0,0,0.0017328,0,0,0,0,0,0
12/7/2021,1,1,36,0,0,0,2181,0,0,0,2181,1,0.997808003,1,0,0,0.002191997,0,0,0.002191997,0,0,0.002191997,0,0,0,0,0,0
19/7/2021,1,1,32,1,0,1,2297,0,0,1,2298,0.999564839,0.997178594,0.999977284,0.000435161,2.27158864980593e-05,0.002821406,0.000435161,2.27158864980593e-05,0.002821406,0,0,0.002080582,0.000230022,0,0.001280418,0.000213814,0,0.001261168
26/7/2021,1,1,26,0,1,1,2160,0,0,0,2161,0.999537251,0.997000062,0.999975844,0.000462749,2.41560241265319e-05,0.002999938,0,0,0.002212247,0.000462749,2.41560241265319e-05,0.002999938,0,0,0,0,0,0
2/8/2021,1,1,22,0,0,0,2256,0,0,0,2256,1,0.99788075,1,0,0,0.00211925,0,0,0.00211925,0,0,0.00211925,0,0,0,0,0,0
27/6/2022,1,1,142,980,85,1065,7664,44,273,663,10232,0.895914777,0.889798443,0.901731489,0.104085223,0.098268511,0.110201557,0.095777952,0.090179014,0.101682893,0.008307271,0.006680058,0.010313741,0.013337737,0.009716459,0.017374987,0.08234371,0.076474256,0.088639389
4/7/2022,1,1,121,748,107,855,7545,30,244,474,10083,0.915203808,0.909555896,0.920532587,0.084796192,0.079467413,0.090444104,0.074184271,0.06918154,0.079514477,0.010611921,0.008745033,0.012860766,0.008167797,0.00548662,0.011051284,0.066218439,0.060769311,0.071291544
11/7/2022,1,1,123,401,79,480,7741,12,149,240,9869,0.951362853,0.946887752,0.955482522,0.048637147,0.044517478,0.053112248,0.040632283,0.036864068,0.044762615,0.008004864,0.006382994,0.010020564,0.003047104,0.001570751,0.004912175,0.037638003,0.033873809,0.041720841
18/7/2022,1,1,107,205,70,275,8419,8,80,117,10214,0.97307617,0.969703162,0.976087929,0.02692383,0.023912071,0.030296838,0.020070491,0.017480028,0.023028299,0.006853339,0.005385087,0.008703661,0.001790658,0.00077048,0.003217061,0.018262118,0.015572553,0.021083366
25/7/2022,1,1,89,180,61,241,7323,11,55,114,9043,0.973349552,0.969765032,0.976525404,0.026650448,0.023474596,0.030234968,0.019904899,0.017172034,0.023053288,0.006745549,0.005206894,0.008716715,0.003318026,0.001801226,0.005487363,0.016491849,0.013655308,0.019850131
1/8/2022,1,1,91,137,56,193,6835,7,56,74,8619,0.977607611,0.974202793,0.980579,0.022392389,0.019421,0.025797207,0.015895115,0.013408902,0.018822108,0.006497273,0.004956628,0.008492538,0.001730724,0.000672253,0.003151539,0.014113681,0.011722797,0.016923958
26/6/2023,1,1,241,719,308,1027,5058,41,273,405,7588,0.864654718,0.856705397,0.872231853,0.135345282,0.127768147,0.143294603,0.094754876,0.088304855,0.101619101,0.040590406,0.036315338,0.045337283,0.012385831,0.00881432,0.016326048,0.082194912,0.07602861,0.088604433
24/10/2022,1,1,30,30,2,32,3901,15,2,13,5153,0.993790025,0.991133459,0.995678129,0.006209975,0.004321871,0.008866541,0.005821851,0.004001197,0.008412609,0.000388123,6.7229323787957e-05,0.001564141,0.005175111,0.003353155,0.007383165,0.000673968,8.5469495687399e-05,0.001843227
31/10/2022,1,1,25,62,4,66,3895,22,9,31,5322,0.987598647,0.984149115,0.990322718,0.012401353,0.009677282,0.015850885,0.011649756,0.009016255,0.015010519,0.000751597,0.000240795,0.002065226,0.008246035,0.005707165,0.011263905,0.003413186,0.001622263,0.005519717
18/9/2023,1,1,166,172,74,246,3216,13,9,150,4870,0.949486653,0.942865324,0.955387628,0.050513347,0.044612372,0.057134676,0.035318275,0.03039417,0.04098935,0.015195072,0.012030463,0.019146595,0.020981935,0.012977301,0.028593696,0.01440688,0.00767767,0.021732306
25/9/2023,1,1,146,146,39,185,2774,15,14,117,4326,0.957235321,0.95066631,0.962977498,0.042764679,0.037022502,0.04933369,0.033749422,0.028661726,0.039682148,0.009015257,0.006504233,0.012432804,0.017424601,0.011022195,0.024484258,0.016125364,0.009878104,0.023184051
2/10/2023,1,1,129,128,36,164,2958,9,8,111,4517,0.963692716,0.957713314,0.968868157,0.036307284,0.031131843,0.042286686,0.028337392,0.023783142,0.033711472,0.007969892,0.0056696,0.011141587,0.015019432,0.007674556,0.02214871,0.013358786,0.006925149,0.020858114
9/10/2023,1,1,144,120,28,148,2929,18,6,96,4380,0.966210046,0.96031448,0.971271181,0.033789954,0.028728819,0.03968552,0.02739726,0.022857205,0.032785056,0.006392694,0.004333284,0.009358315,0.020438829,0.014169886,0.026355343,0.006938763,0.002813941,0.012120784
3/7/2023,1,1,263,758,417,1175,5227,28,244,486,8085,0.85466914,0.846755307,0.862243393,0.14533086,0.137756607,0.153244693,0.093753865,0.087531752,0.100365591,0.051576994,0.046906313,0.056679053,0.009674861,0.006618922,0.013237492,0.083925091,0.077396842,0.090644435
10/7/2023,1,1,248,466,275,741,4119,11,149,306,6509,0.886157628,0.878133628,0.893721562,0.113842372,0.106278438,0.121866372,0.071593179,0.065505746,0.078192176,0.042249193,0.03755382,0.047493028,0.004913223,0.002425533,0.007928477,0.066733765,0.060532271,0.072896386
17/7/2023,1,1,269,339,208,547,4930,8,80,251,6996,0.921812464,0.915213481,0.927943218,0.078187536,0.072056782,0.084786519,0.048456261,0.043599757,0.053815401,0.029731275,0.025935347,0.034052609,0.004445046,0.002030876,0.007778697,0.044010521,0.03874286,0.049812522
24/7/2023,1,1,286,264,216,480,3722,11,55,198,5681,0.915507833,0.907900413,0.922546879,0.084492167,0.077453121,0.092099587,0.046470692,0.041213558,0.052350595,0.038021475,0.033269938,0.043408389,0.00765906,0.003995341,0.012581896,0.038761149,0.032763416,0.044827948
31/7/2023,1,1,256,251,187,438,3681,7,56,188,5712,0.923319328,0.916039823,0.93002262,0.076680672,0.06997738,0.083960177,0.043942577,0.038844164,0.049664072,0.032738095,0.028346675,0.037769465,0.004929815,0.002117992,0.008917506,0.039041274,0.033278496,0.044708625
30/5/2011,1,1,61,1,1,2,0,0,1,0,348,0.994252874,0.977099937,0.999003926,0.005747126,0.000996074,0.022900063,0.002873563,0.000150019,0.018448646,0.002873563,0.000150019,0.018448646,0,0,0,0.002878002,7.70203972142158e-05,0.010411524
16/10/2023,1,1,177,125,19,144,2770,20,7,98,4187,0.965607834,0.959518747,0.970824936,0.034392166,0.029175064,0.040481253,0.029854311,0.0250054,0.035585011,0.004537855,0.002813932,0.007222073,0.022119484,0.016017161,0.028301879,0.007847583,0.003425807,0.013148661
23/10/2023,1,1,105,160,20,180,2994,18,16,126,4351,0.9586302,0.952174521,0.964261082,0.0413698,0.035738918,0.047825479,0.036773156,0.031470681,0.042909608,0.004596644,0.002887396,0.007228707,0.019266265,0.012983759,0.026335785,0.017471279,0.011164753,0.024292735
22/8/2011,1,1,217,101,33,134,0,47,51,3,796,0.831658291,0.803422433,0.856631733,0.168341709,0.143368267,0.196577567,0.126884422,0.104963559,0.152486103,0.041457286,0.029143788,0.058372165,0.06172157,0.046145449,0.077475306,0.065882871,0.048944427,0.085179649
20/8/2012,1,1,399,187,100,287,0,180,6,1,1184,0.757601351,0.731948809,0.781558975,0.242398649,0.218441025,0.268051191,0.157939189,0.13787855,0.180257108,0.084459459,0.069547444,0.102130462,0.153087933,0.134043474,0.173527895,0.005110048,0.001958768,0.009456067
6/6/2011,1,1,81,3,2,5,0,0,3,0,259,0.980694981,0.952986178,0.992871345,0.019305019,0.007128655,0.047013822,0.011583012,0.002996211,0.036288358,0.007722008,0.001338641,0.030641781,0,0,0,0.011113887,0.002605281,0.027254437
13/6/2011,1,1,96,7,3,10,0,0,7,0,489,0.979550102,0.961467859,0.989574965,0.020449898,0.010425035,0.038532141,0.014314928,0.006286887,0.030603616,0.006134969,0.00158577,0.019374283,0,0,0,0.014599595,0.005841501,0.026979266
20/6/2011,1,1,126,20,9,29,0,5,11,4,500,0.942,0.916790579,0.960146159,0.058,0.039853841,0.083209421,0.04,0.025249056,0.062163899,0.018,0.008809411,0.035139646,0.012598863,0.004379627,0.023431164,0.027497134,0.014316855,0.04530329
27/6/2011,1,1,110,17,6,23,0,3,11,3,521,0.955854127,0.933500208,0.971179594,0.044145873,0.028820406,0.066499792,0.032629559,0.019728596,0.052790536,0.011516315,0.004689944,0.026188737,0.007013895,0.001443155,0.016560293,0.025774453,0.013649356,0.041041446
4/7/2011,1,1,190,26,12,38,0,5,16,5,554,0.931407942,0.906231409,0.950391477,0.068592058,0.049608523,0.093768591,0.046931408,0.031487246,0.068929268,0.02166065,0.011775387,0.038605563,0.011017096,0.003485507,0.021754863,0.035673634,0.021887659,0.054021738
28/5/2012,1,1,144,33,8,41,0,28,2,3,678,0.939528024,0.918156554,0.955745859,0.060471976,0.044254141,0.081843446,0.048672566,0.034246094,0.068412637,0.01179941,0.005496675,0.024074629,0.045488132,0.030857449,0.062513821,0.003300453,0.000369351,0.009002605
19/8/2013,1,1,216,105,23,128,0,74,30,1,694,0.81556196,0.784237354,0.843326023,0.18443804,0.156673977,0.215762646,0.15129683,0.125895778,0.180640138,0.03314121,0.02160408,0.050090499,0.107635594,0.085815812,0.131248055,0.044004156,0.030159397,0.058915081
4/6/2012,1,1,218,56,18,74,0,39,1,16,583,0.873070326,0.842655394,0.89844715,0.126929674,0.10155285,0.157344606,0.096054889,0.073954438,0.12363163,0.030874786,0.018949444,0.049307159,0.094139927,0.071061613,0.120827776,0.002373058,6.68193119564975e-05,0.009346572
11/6/2012,1,1,234,95,23,118,0,63,1,31,630,0.812698413,0.779532958,0.841975339,0.187301587,0.158024661,0.220467042,0.150793651,0.124242438,0.181697175,0.036507937,0.02380953,0.055122504,0.148552875,0.122122625,0.179314661,0.002333376,8.2540913243679e-05,0.010071912
18/6/2012,1,1,176,95,30,125,0,79,2,14,826,0.848668281,0.821975774,0.872053118,0.151331719,0.127946882,0.178024226,0.115012107,0.09446155,0.139225602,0.036319613,0.025055666,0.052076833,0.112359499,0.092241338,0.135358078,0.002797627,0.000305403,0.007641389
25/6/2012,1,1,265,182,72,254,0,175,5,2,898,0.71714922,0.686243352,0.746170288,0.28285078,0.253829712,0.313756648,0.202672606,0.177144818,0.230786834,0.080178174,0.063653761,0.100390421,0.1966211,0.172195265,0.219838812,0.005660937,0.001995258,0.011268848
2/7/2012,1,1,370,264,90,354,0,250,11,3,1029,0.655976676,0.625925572,0.684848146,0.344023324,0.315151854,0.374074428,0.256559767,0.230347432,0.284615856,0.087463557,0.07125925,0.106822449,0.245987475,0.2196687,0.271583248,0.010885272,0.005865446,0.018470279
27/5/2013,1,1,83,5,0,5,0,3,1,1,344,0.985465116,0.964442428,0.994636773,0.014534884,0.005363227,0.035557572,0.014534884,0.005363227,0.035557572,0,0,0.013766816,0.010882798,0.002714897,0.022989199,0.003579958,8.44693056865594e-05,0.01231038
14/4/2014,1,1,98,16,1,17,0,15,1,0,249,0.931726908,0.891012906,0.958505729,0.068273092,0.041494271,0.108987094,0.064257028,0.038385565,0.104215452,0.004016064,0.000209675,0.025665846,0.060902768,0.034497816,0.093613689,0.003973827,0.000131077,0.014880734
21/4/2014,1,1,71,6,2,8,0,5,1,0,246,0.967479675,0.934539228,0.984800735,0.032520325,0.015199265,0.065460772,0.024390244,0.009953029,0.054883325,0.008130081,0.001409445,0.032233466,0.020066071,0.006792711,0.038406599,0.004232062,0.000102766,0.014169643
28/4/2014,1,1,124,5,4,9,0,4,1,0,240,0.9625,0.927638407,0.98159041,0.0375,0.01840959,0.072361593,0.020833333,0.007694842,0.050662355,0.016666667,0.005352334,0.044968306,0.016702236,0.004669549,0.03690985,0.004258757,8.92338885233765e-05,0.015172441
5/5/2014,1,1,114,12,4,16,0,6,5,1,310,0.948387097,0.915874937,0.969225416,0.051612903,0.030774584,0.084125063,0.038709677,0.021098785,0.068428185,0.012903226,0.004141408,0.034964096,0.021223173,0.008329768,0.041205539,0.017933792,0.005994957,0.033788626
12/5/2014,1,1,73,12,7,19,0,3,9,0,288,0.934027778,0.897220074,0.95873542,0.065972222,0.04126458,0.102779926,0.041666667,0.02272085,0.073550588,0.024305556,0.010691575,0.051587703,0.010416762,0.001986387,0.025101233,0.031205326,0.014564098,0.052765789
19/5/2014,1,1,67,15,4,19,0,4,9,2,329,0.94224924,0.909770192,0.963920265,0.05775076,0.036079735,0.090229808,0.045592705,0.026664863,0.075694252,0.012158055,0.003901804,0.032972978,0.01405998,0.004387475,0.029236689,0.031466475,0.015266422,0.053412947
5/1/2015,1,1,61,19,1,20,197,17,2,0,217,0.907834101,0.859261207,0.941390836,0.092165899,0.058609164,0.140738793,0.087557604,0.054936854,0.135382757,0.004608295,0.000240601,0.029381059,0.076912147,0.046758448,0.118915135,0.009085825,0.001219979,0.023620437
12/1/2015,1,1,61,19,4,23,169,16,3,0,192,0.880208333,0.823701999,0.920972613,0.119791667,0.079027387,0.176298001,0.098958333,0.062193484,0.152400169,0.020833333,0.006694601,0.055944299,0.083027745,0.049110381,0.123749598,0.015461114,0.00343823,0.039121699
19/1/2015,1,1,26,15,3,18,177,14,1,0,195,0.907692308,0.855825914,0.94283982,0.092307692,0.05716018,0.144174086,0.076923077,0.045200824,0.126076269,0.015384615,0.003981654,0.04793184,0.071677465,0.04060559,0.112953724,0.005322232,0.000166532,0.017525765
26/1/2015,1,1,11,11,5,16,175,8,3,0,191,0.916230366,0.865176802,0.94981175,0.083769634,0.05018825,0.134823198,0.057591623,0.030562725,0.103388053,0.02617801,0.009676994,0.063338553,0.041925635,0.017802162,0.073518527,0.016022586,0.002688671,0.035216592
3/6/2013,1,1,136,8,1,9,0,4,4,0,326,0.972392638,0.946412756,0.986468162,0.027607362,0.013531838,0.053587244,0.024539877,0.011454815,0.049654454,0.003067485,0.000160144,0.019678319,0.012279015,0.002903063,0.027080364,0.012338701,0.003582097,0.026433233
10/6/2013,1,1,125,4,3,7,0,3,1,0,400,0.9825,0.962673368,0.992310396,0.0175,0.007689604,0.037326632,0.01,0.003208199,0.027187351,0.0075,0.001938965,0.023637631,0.007454316,0.001563607,0.018199198,0.002461314,4.78294737700365e-05,0.009369154
17/6/2013,1,1,140,4,1,5,0,4,0,0,335,0.985074627,0.963500687,0.994492351,0.014925373,0.005507649,0.036499313,0.011940299,0.003831796,0.032390485,0.002985075,0.000155841,0.019155984,0.011958742,0.003172634,0.025408022,0,0,0
24/6/2013,1,1,113,7,3,10,0,5,2,0,380,0.973684211,0.950575164,0.986572335,0.026315789,0.013427665,0.049424836,0.018421053,0.008095504,0.039264978,0.007894737,0.002041125,0.02486731,0.012924308,0.004247045,0.027023923,0.005118739,0.000565063,0.015020299
1/7/2013,1,1,133,23,6,29,0,16,5,2,454,0.936123348,0.90850095,0.95607511,0.063876652,0.04392489,0.09149905,0.050660793,0.033102779,0.076161964,0.013215859,0.005383516,0.030011733,0.038560102,0.022901772,0.05757472,0.01219307,0.003940841,0.023903175
2/2/2015,1,1,11,22,2,24,172,18,3,1,196,0.87755102,0.821375754,0.918422195,0.12244898,0.081577805,0.178624246,0.112244898,0.073224009,0.167013235,0.010204082,0.001769396,0.040281069,0.095664167,0.059678272,0.143909237,0.016201019,0.003183242,0.038478043
30/11/2015,1,1,32,22,2,24,295,17,5,0,319,0.92476489,0.888682499,0.950202873,0.07523511,0.049797127,0.111317501,0.068965517,0.044717394,0.104036455,0.006269592,0.001086688,0.024954444,0.052971491,0.031882554,0.081112843,0.015918972,0.005774531,0.033628203
7/12/2015,1,1,28,29,2,31,265,13,16,0,296,0.89527027,0.853272044,0.926658187,0.10472973,0.073341813,0.146727956,0.097972973,0.067669457,0.139082387,0.006756757,0.001171189,0.026865947,0.043315083,0.023143796,0.06856475,0.053907613,0.03055699,0.082439801
14/12/2015,1,1,15,15,2,17,254,4,11,0,271,0.937269373,0.89965126,0.96190531,0.062730627,0.03809469,0.10034874,0.055350554,0.032418937,0.091527209,0.007380074,0.001279318,0.029305969,0.014748084,0.004216831,0.032015351,0.040340707,0.021262566,0.067228803
21/12/2015,1,1,11,20,3,23,186,8,12,0,206,0.888349515,0.835268025,0.926428082,0.111650485,0.073571918,0.164731975,0.097087379,0.061782644,0.14800695,0.014563107,0.003768617,0.045426697,0.038468314,0.017988554,0.067994165,0.057560357,0.031298789,0.092013769
28/12/2015,1,1,13,6,0,6,108,4,2,0,114,0.947368421,0.884255979,0.97842507,0.052631579,0.02157493,0.115744021,0.052631579,0.02157493,0.115744021,0,0,0.040626446,0.035205463,0.009828427,0.073798444,0.017085251,0.00216871,0.046258286
15/8/2016,1,1,315,488,81,569,1495,242,17,229,2025,0.719012346,0.698783087,0.738401789,0.280987654,0.261598211,0.301216913,0.240987654,0.222621687,0.260347447,0.04,0.032078378,0.049713659,0.225243654,0.207103603,0.244072484,0.015919813,0.009425577,0.02439395
22/8/2016,1,1,247,479,75,554,1367,236,14,229,1921,0.711608537,0.690678884,0.731682726,0.288391463,0.268317274,0.309321116,0.249349297,0.23026261,0.269449887,0.039042166,0.031028038,0.048951109,0.235067935,0.216689034,0.257257165,0.013963941,0.007476255,0.022454118
29/8/2016,1,1,239,541,70,611,1569,293,11,237,2183,0.72010994,0.700669755,0.738767431,0.27989006,0.261232569,0.299330245,0.247824095,0.229943097,0.266602241,0.032065964,0.025255165,0.040571325,0.238636665,0.220561136,0.258053081,0.008868754,0.004711916,0.014750311
5/9/2016,1,1,260,539,63,602,1586,291,10,238,2189,0.724988579,0.705668493,0.743510772,0.275011421,0.256489228,0.294331507,0.246231156,0.228416209,0.264946456,0.028780265,0.022358365,0.036906573,0.237714031,0.21981609,0.25581808,0.008155838,0.004147598,0.013781059
12/9/2016,1,1,241,372,61,433,1404,216,11,145,1837,0.764289603,0.744061783,0.78339894,0.235710397,0.21660106,0.255938217,0.202504083,0.184494157,0.221773995,0.033206315,0.025698242,0.042726791,0.193028108,0.174301059,0.211400876,0.009786822,0.005068082,0.0163613
19/9/2016,1,1,172,317,62,379,1408,196,7,114,1788,0.78803132,0.768191919,0.806617521,0.21196868,0.193382479,0.231808081,0.177293065,0.16001981,0.195971815,0.034675615,0.026897093,0.044514589,0.170801233,0.153262141,0.19014435,0.006041124,0.002446517,0.011501914
14/8/2017,1,1,540,652,249,901,1653,115,30,507,2554,0.647220047,0.628282025,0.665711201,0.352779953,0.334288799,0.371717975,0.255285826,0.238560743,0.272754452,0.097494127,0.086402099,0.109815681,0.202532566,0.18097398,0.223685752,0.053380387,0.03611759,0.070010406
21/8/2017,1,1,554,654,222,876,1764,142,18,494,2641,0.668307459,0.649926337,0.68619452,0.331692541,0.31380548,0.350073663,0.247633472,0.231361034,0.264647425,0.084059069,0.073892844,0.095455111,0.219843217,0.19929738,0.238987807,0.027776732,0.016483706,0.041189362
28/8/2017,1,1,475,584,220,804,1796,135,26,423,2600,0.690769231,0.672538435,0.708431053,0.309230769,0.291568947,0.327461565,0.224615385,0.208799887,0.241253165,0.084615385,0.074339883,0.096138504,0.188186944,0.169866921,0.206348791,0.036245353,0.024528666,0.049776586
4/9/2017,1,1,508,709,251,960,1831,238,34,437,2792,0.656160458,0.638157003,0.673730429,0.343839542,0.326269571,0.361842997,0.253939828,0.237965204,0.270598114,0.089899713,0.079676206,0.10126915,0.222756926,0.206439386,0.239635355,0.031687906,0.022676057,0.042943228
11/9/2017,1,1,424,663,206,869,1926,217,37,409,2796,0.689198856,0.6716127,0.706260432,0.310801144,0.293739568,0.3283873,0.237124464,0.221552314,0.253426132,0.073676681,0.064399438,0.084145328,0.202916196,0.186846344,0.219677744,0.034788694,0.024538768,0.045781717
18/9/2017,1,1,374,502,219,721,1817,167,34,301,2538,0.715918046,0.697856494,0.733319646,0.284081954,0.266680354,0.302143506,0.197793538,0.1825672,0.213944917,0.086288416,0.075794534,0.098055271,0.164240663,0.149741788,0.180236456,0.033354374,0.023737759,0.044768941
13/8/2018,1,1,130,145,9,154,1476,7,92,46,1630,0.905521472,0.890026768,0.919068213,0.094478528,0.080931787,0.109973232,0.088957055,0.075801143,0.104088588,0.005521472,0.002696999,0.010859647,0.00624198,0.002801604,0.011589439,0.082923388,0.068986276,0.097786051
20/8/2018,1,1,146,186,14,200,1457,15,93,78,1657,0.87929994,0.862412487,0.89439912,0.12070006,0.10560088,0.137587513,0.112251056,0.097656319,0.128674995,0.008449004,0.004814436,0.01450804,0.015517684,0.008789823,0.023993809,0.096537936,0.081844238,0.111858549
27/8/2018,1,1,152,201,9,210,1442,14,112,75,1650,0.872727273,0.855457309,0.888233189,0.127272727,0.111766811,0.144542691,0.121818182,0.106623274,0.138803575,0.005454545,0.00266428,0.010728444,0.013615548,0.007298121,0.021751928,0.108255089,0.093850095,0.124354622
3/9/2018,1,1,148,155,19,174,1719,23,100,32,1893,0.908082409,0.893947892,0.920530596,0.091917591,0.079469404,0.106052108,0.081880613,0.070114038,0.095376822,0.010036978,0.006228681,0.015943681,0.015273881,0.010160364,0.022042145,0.066409223,0.055341674,0.078634862
10/9/2018,1,1,153,238,14,252,1412,26,107,105,1664,0.848557692,0.830218183,0.865263621,0.151442308,0.134736379,0.169781817,0.143028846,0.126743632,0.160987753,0.008413462,0.004794158,0.014447229,0.027911178,0.019064929,0.039861196,0.115239045,0.098400087,0.13152766
