"","week","ac_week","season","ili","inf_A","inf_B","inf_all","inf_neg","inf_H3N2","inf_H1N1","inf_A_ns","num_spec","pn","pn_lb","pn_ub","pp","pp_lb","pp_ub","pA","pA_lb","pA_ub","pB","pB_lb","pB_ub","pH3","pH3_lb","pH3_ub","pH1","pH1_lb","pH1_ub"
"11",2011-11-07,1,1,0,12,9,21,0,11,1,0,39,0.461538461538462,0.304312733763736,0.626200917498414,0.538461538461538,0.373799082501586,0.695687266236264,0.307692307692308,0.175489602319365,0.477273342425868,0.230769230769231,0.11705272189638,0.39715714541358,0.285930891253498,0.160693406546883,0.426330004709074,0.0246700245731854,0.000758515174970245,0.0917207846046122
"12",2011-11-14,1,1,0,7,18,25,0,6,1,0,51,0.509803921568627,0.367668390115465,0.65047132917243,0.490196078431373,0.34952867082757,0.632331609884535,0.137254901960784,0.0615104763416645,0.268720926763142,0.352941176470588,0.227994777013887,0.499970024440794,0.116143235180387,0.0463743579579762,0.216989458223206,0.0193370752264102,0.000400183694120972,0.0703006458616332
"13",2012-10-08,1,1,118,6,1,7,0,3,3,0,25,0.72,0.504009904630903,0.871276082258828,0.28,0.128723917741172,0.495990095369097,0.24,0.101580568024866,0.455208362709572,0.04,0.0020915534131745,0.223230308907532,0.120455353254764,0.0251955745026079,0.275477165562301,0.121877567585575,0.0272449775912489,0.273995640415422
"14",2012-10-15,1,1,68,7,0,7,0,2,5,0,30,0.766666666666667,0.572997656766304,0.893649792511922,0.233333333333333,0.106350207488078,0.427002343233697,0.233333333333333,0.106350207488078,0.427002343233697,0,0,0.141320479682452,0.0692823936854693,0.00890714153306752,0.166393457204502,0.163392909330665,0.0569999609546646,0.314840942616091
"15",2013-06-03,1,1,158,19,4,23,0,19,0,0,52,0.557692307692308,0.414193987369449,0.692707622902449,0.442307692307692,0.30729237709755,0.585806012630551,0.365384615384615,0.239733049004208,0.510866950258058,0.0769230769230769,0.024930632350845,0.194019350558647,0.368720599963071,0.239286617810862,0.50222473831229,0,0,0
"16",2013-06-10,1,1,151,17,4,21,0,16,1,0,39,0.461538461538462,0.304312733763736,0.626200917498414,0.538461538461538,0.373799082501586,0.695687266236264,0.435897435897436,0.281874018371094,0.602319764052425,0.102564102564103,0.0333736939494219,0.251566293729084,0.411030041226502,0.253374174924444,0.560877257452339,0.0263639687838986,0.000549210217976235,0.0874906371836524
"17",2013-06-17,1,1,144,11,1,12,0,11,0,0,34,0.647058823529412,0.464706631066865,0.796973998223678,0.352941176470588,0.203026001776322,0.535293368933135,0.323529411764706,0.179754870879787,0.506287530449754,0.0294117647058824,0.00153721469444103,0.170538191452148,0.322072915010194,0.182508876911664,0.495522751412155,0,0,0
"18",2013-06-24,1,1,115,4,1,5,0,3,1,0,17,0.705882352941177,0.440480076068094,0.886234015691263,0.294117647058824,0.113765984308737,0.559519923931906,0.235294117647059,0.078231219072087,0.502383726283664,0.0588235294117647,0.00307828130519255,0.307617998804617,0.174089088351291,0.0439405937683266,0.37601906047934,0.0605662612426492,0.00176896598197728,0.202309119827244
"19",2013-07-01,1,1,94,5,0,5,0,5,0,0,25,0.8,0.586992907498999,0.92392461656885,0.2,0.0760753834311495,0.413007092501001,0.2,0.0760753834311495,0.413007092501001,0,0,0.165773007488312,0.197834507122914,0.0731366312243357,0.386782968390065,0,0,0
"20",2013-07-08,1,1,104,2,1,3,0,2,0,0,21,0.857142857142857,0.626433633097913,0.962356964521812,0.142857142857143,0.0376430354781884,0.373566366902087,0.0952380952380952,0.0166698177803687,0.318272407512171,0.0476190476190476,0.00249075226227807,0.258735055583786,0.0947696900459131,0.0107024381180598,0.249290889180401,0,0,0
"21",2014-06-02,1,1,104,16,29,45,0,5,11,0,68,0.338235294117647,0.230745231967727,0.464122166060172,0.661764705882353,0.535877833939828,0.769254768032273,0.235294117647059,0.144398134097491,0.356486854068551,0.426470588235294,0.309264026507194,0.552018896700384,0.0735676498468713,0.0277836871067697,0.149835778138356,0.163540142623996,0.0855288193042564,0.259715751587096
"22",2014-06-09,1,1,144,37,21,58,0,16,21,0,88,0.340909090909091,0.245327400501001,0.450545078764678,0.659090909090909,0.549454921235322,0.754672599498999,0.420454545454545,0.317512657443312,0.530409409086589,0.238636363636364,0.156953725754028,0.34353812643886,0.181662307050056,0.110157024565632,0.26742219838952,0.237890426618833,0.159332850126378,0.331977269116632
"23",2014-06-16,1,1,80,19,22,41,0,5,14,0,67,0.388059701492537,0.273822709924575,0.515190974457543,0.611940298507463,0.484809025542457,0.726177290075425,0.283582089552239,0.183445615006366,0.408758342368432,0.328358208955224,0.221468434340285,0.455060184909898,0.0753937311969582,0.0255769278094514,0.151355079576622,0.210156321710799,0.122866963558328,0.308894256466845
"24",2014-06-23,1,1,110,33,17,50,0,18,15,0,68,0.264705882352941,0.168406495528106,0.387872281753968,0.735294117647059,0.612127718246032,0.831593504471894,0.485294117647059,0.36360789248911,0.608647746375105,0.25,0.156329275022661,0.372248711900752,0.260842359521064,0.169656645807046,0.377665524859121,0.221300765383647,0.125735243805456,0.32690778017602
